"","Group","Year","Value","Stdev","Type","Scale"
"407","Goosefish",1997,0.0398407051134506,0.0231497128654198,"index",1
"408","Goosefish",1998,0.106015928798673,0.034023453684428,"index",1
"409","Goosefish",1999,0.0313886123866767,0.0193195554277513,"index",1
"410","Goosefish",2000,0.0907454708437952,0.028895122645243,"index",1
"411","Goosefish",2001,0.0609049961239724,0.0215443746788134,"index",1
"412","Goosefish",2002,0.189727001801855,0.0666679084645454,"index",1
"413","Goosefish",2003,0.0939990096596644,0.0352614548812435,"index",1
"414","Goosefish",2004,0.0734146754066439,0.0247020988464682,"index",1
"415","Goosefish",2005,0.124230010682327,0.0476370496872916,"index",1
"416","Goosefish",2006,0.102076493424655,0.0468894339151234,"index",1
"417","Goosefish",2007,0.0784204456414563,0.0315692698934703,"index",1
"418","Goosefish",2008,0.0604886015739351,0.0287145019111725,"index",1
"419","Goosefish",2009,0.0166040696854505,0.00535615557167368,"index",1
"420","Goosefish",2010,0.0221893017282925,0.00589889150704341,"index",1
"421","Goosefish",2011,0.0291292382216541,0.00661690801913524,"index",1
"422","Goosefish",2012,0.0323769495428165,0.00875037717822933,"index",1
"423","Goosefish",2013,0.0293943830698305,0.0100192073718765,"index",1
"424","Goosefish",2014,0.0204959490882475,0.00452018754188117,"index",1
"425","Goosefish",2015,0.0236452632937561,0.00598260681345465,"index",1
"426","Goosefish",2016,0.0293063178202691,0.00954716999996336,"index",1
"427","Goosefish",2017,0.105198844559597,0.0181784646324142,"index",1
"428","Goosefish",2018,0.0556454807249326,0.00962011584838007,"index",1
"429","Goosefish",2019,0.0710057840805049,0.0173237909799882,"index",1
"430","Haddock",1985,0.309575255863101,0.0875625940295213,"index",1
"431","Haddock",1986,0.423626358215635,0.192159078406114,"index",1
"432","Haddock",1987,0.0791953072444229,0.0257618679196136,"index",1
"433","Haddock",1988,0.914506543622936,0.44531900701635,"index",1
"434","Haddock",1989,0.285442809697019,0.103014327810297,"index",1
"435","Haddock",1990,0.277615525930806,0.130848624463316,"index",1
"436","Haddock",1991,0.0775138791427945,0.00950536341947427,"index",1
"437","Haddock",1992,0.200402883497285,0.0963975399855311,"index",1
"438","Haddock",1993,0.643607064514694,0.274788443928485,"index",1
"439","Haddock",1994,0.187133503025089,0.0832034996419411,"index",1
"440","Haddock",1995,1.42242409838332,0.596727264255356,"index",1
"441","Haddock",1996,0.451006229441196,0.206482095481599,"index",1
"442","Haddock",1997,0.57172965001821,0.427038605190984,"index",1
"443","Haddock",1998,0.744692600429548,0.223036548287103,"index",1
"444","Haddock",1999,1.56790386854539,1.23899898218093,"index",1
"445","Haddock",2000,1.32274170562672,0.62192704725633,"index",1
"446","Haddock",2001,1.48371239974845,1.00082962768807,"index",1
"447","Haddock",2002,5.28554482524354,1.99767530912057,"index",1
"448","Haddock",2003,1.8779776408275,0.653334922207199,"index",1
"449","Haddock",2004,6.28905603883907,2.07306298996229,"index",1
"450","Haddock",2005,2.23921372360533,0.851883744935597,"index",1
"451","Haddock",2006,2.4831040257814,1.03877921135524,"index",1
"452","Haddock",2007,3.21696705579256,2.62597385716373,"index",1
"453","Haddock",2008,1.50315540010212,0.816801818847213,"index",1
"454","Haddock",2009,3.38700940581922,1.47669668447607,"index",1
"455","Haddock",2010,1.54515173689321,0.460984993959032,"index",1
"456","Haddock",2011,4.17424982511389,0.886491453630782,"index",1
"457","Haddock",2012,3.13854812124072,1.70401930118192,"index",1
"458","Haddock",2013,8.91696219647764,2.24107333512409,"index",1
"459","Haddock",2014,9.58196439771135,1.49149333760182,"index",1
"460","Haddock",2015,17.1507431258016,8.31148288097476,"index",1
"461","Haddock",2016,11.9125206425591,4.87359499026546,"index",1
"462","Haddock",2017,9.74547295244875,5.05586084466418,"index",1
"463","Haddock",2018,2.27695702295504,0.695111116971902,"index",1
"464","Haddock",2019,0.410582270132685,0.147628853279761,"index",1
"465","Illex",1985,0.0226181114436182,0.00422350458304088,"index",1
"466","Illex",1986,0.0311333682519512,0.00769761057677353,"index",1
"467","Illex",1987,0.0806095830319651,0.0176918176156864,"index",1
"468","Illex",1988,0.809817299748059,0.387725348114296,"index",1
"469","Illex",1989,0.213488647004051,0.0707477473470589,"index",1
"470","Illex",1990,0.290607913012187,0.0566579505522909,"index",1
"471","Illex",1991,0.140312507609951,0.0334990499415432,"index",1
"472","Illex",1992,0.104226811012753,0.0421170201946873,"index",1
"473","Illex",1993,0.431713929999098,0.195368497720751,"index",1
"474","Illex",1994,0.177917750206635,0.0706005496708879,"index",1
"475","Illex",1995,0.0827431215001343,0.0377360679577115,"index",1
"476","Illex",1996,0.09576598908793,0.0163588808662199,"index",1
"477","Illex",1997,0.0609003043128491,0.00876564143174222,"index",1
"478","Illex",1998,0.0573009867274569,0.0122837014226428,"index",1
"479","Illex",1999,0.0100640018643387,0.00424060066065399,"index",1
"480","Illex",2000,0.05867786516509,0.0127856461805397,"index",1
"481","Illex",2001,0.0262631425649639,0.00828022306054713,"index",1
"482","Illex",2002,0.119016482945843,0.0687710224241908,"index",1
"483","Illex",2003,0.135333920208277,0.0543746078795186,"index",1
"484","Illex",2004,0.0478440024398675,0.0136828631966174,"index",1
"485","Illex",2005,0.0457921425337532,0.00932844010717997,"index",1
"486","Illex",2006,0.167820361240165,0.061093291178148,"index",1
"487","Illex",2007,0.0711269795884015,0.00866403264024966,"index",1
"488","Illex",2008,0.0896536359497289,0.0194099663471568,"index",1
"489","Illex",2009,0.167201364136339,0.11407625399334,"index",1
"490","Illex",2010,0.0673524121529488,0.0187548384002084,"index",1
"491","Illex",2011,0.0476673129730166,0.0139325603406178,"index",1
"492","Illex",2012,0.048590750323928,0.0147919351173613,"index",1
"493","Illex",2013,0.0250802662411124,0.00576256967497835,"index",1
"494","Illex",2014,0.0703022198356721,0.00957541684025061,"index",1
"495","Illex",2015,0.040440328258703,0.0170295857848949,"index",1
"496","Illex",2016,0.0390454467138225,0.0103510121467879,"index",1
"497","Illex",2017,0.100379743414302,0.0540424775239391,"index",1
"498","Illex",2018,0.0920822601666653,0.0229885035738115,"index",1
"499","Illex",2019,0.0434762977394657,0.0101953963773959,"index",1
"500","LittleSkate",1985,0.996621895878039,0.214337052131488,"index",1
"501","LittleSkate",1986,0.817108695663262,0.12603088390172,"index",1
"502","LittleSkate",1987,0.952866941353802,0.224930601189834,"index",1
"503","LittleSkate",1988,0.819655494022404,0.247235324121958,"index",1
"504","LittleSkate",1989,0.913761892274162,0.164878496871962,"index",1
"505","LittleSkate",1990,0.671700778445877,0.156760122062794,"index",1
"506","LittleSkate",1991,1.75328023497805,0.711799774751144,"index",1
"507","LittleSkate",1992,0.583504931320218,0.119369407549923,"index",1
"508","LittleSkate",1993,0.658621354399287,0.130828036959165,"index",1
"509","LittleSkate",1994,0.825071848297041,0.174050963428362,"index",1
"510","LittleSkate",1995,1.16232090912469,0.280508966800111,"index",1
"511","LittleSkate",1996,0.915553206092771,0.271946908394601,"index",1
"512","LittleSkate",1997,0.934020827573181,0.213034593595995,"index",1
"513","LittleSkate",1998,1.58400299978003,0.267648923335446,"index",1
"514","LittleSkate",1999,1.33032397030389,0.296884602633165,"index",1
"515","LittleSkate",2000,1.30249908465616,0.368393621287114,"index",1
"516","LittleSkate",2001,1.18441394794362,0.248220388954633,"index",1
"517","LittleSkate",2002,1.69844481833992,0.36663467368424,"index",1
"518","LittleSkate",2003,1.07683460759327,0.226385618279229,"index",1
"519","LittleSkate",2004,1.01723126449693,0.298809575342405,"index",1
"520","LittleSkate",2005,0.914044079943166,0.230955446048279,"index",1
"521","LittleSkate",2006,1.16896036040939,0.239463858240868,"index",1
"522","LittleSkate",2007,0.989540639857316,0.19648560418204,"index",1
"523","LittleSkate",2008,0.716860241487942,0.142284947443387,"index",1
"524","LittleSkate",2009,0.858697385370886,0.13857097348581,"index",1
"525","LittleSkate",2010,0.599847310144802,0.114954377276185,"index",1
"526","LittleSkate",2011,0.703259827514688,0.166154442708794,"index",1
"527","LittleSkate",2012,0.867361900701389,0.142688404199636,"index",1
"528","LittleSkate",2013,0.879589882290299,0.134766706873099,"index",1
"529","LittleSkate",2014,0.709702872347989,0.118918969910705,"index",1
"530","LittleSkate",2015,0.939094724125099,0.308190638184814,"index",1
"531","LittleSkate",2016,0.70632866922519,0.159307948185804,"index",1
"532","LittleSkate",2017,0.357398480475519,0.049586050048424,"index",1
"533","LittleSkate",2018,0.3927207691459,0.0653573765477913,"index",1
"534","LittleSkate",2019,0.60427034111905,0.102233869008013,"index",1
"535","Loligo",1985,0.581061925311221,0.0743217536509482,"index",1
"536","Loligo",1986,0.70684954332797,0.212300121666249,"index",1
"537","Loligo",1987,0.17739474006422,0.0486051116160456,"index",1
"538","Loligo",1988,0.696978574330219,0.120507986233199,"index",1
"539","Loligo",1989,1.31961912726053,0.489960275404214,"index",1
"540","Loligo",1990,0.512400525278343,0.103721580502445,"index",1
"541","Loligo",1991,1.21325686705254,0.276723912034851,"index",1
"542","Loligo",1992,0.521342723151773,0.1038269145214,"index",1
"543","Loligo",1993,0.537257106994544,0.0753488939234205,"index",1
"544","Loligo",1994,1.01598302930743,0.190834968873474,"index",1
"545","Loligo",1995,0.295640365783082,0.0399075139863231,"index",1
"546","Loligo",1996,0.117318327176043,0.0458517667023298,"index",1
"547","Loligo",1997,0.39440387002964,0.0651766012611113,"index",1
"548","Loligo",1998,0.384500306993771,0.0660319318144342,"index",1
"549","Loligo",1999,1.26074222787855,0.193738858150522,"index",1
"550","Loligo",2000,1.06479645386269,0.210549973210354,"index",1
"551","Loligo",2001,0.430945423948522,0.124835175971638,"index",1
"552","Loligo",2002,0.931618661617386,0.200066615983193,"index",1
"553","Loligo",2003,0.5573499802956,0.172786462532892,"index",1
"554","Loligo",2004,0.409255284131734,0.176113305000781,"index",1
"555","Loligo",2005,0.650161018920011,0.166419426246145,"index",1
"556","Loligo",2006,0.649577967170308,0.150517479377931,"index",1
"557","Loligo",2007,0.529466085587585,0.186689410331172,"index",1
"558","Loligo",2008,0.592334594371222,0.109302523248882,"index",1
"559","Loligo",2009,0.336939932756549,0.0655968102633601,"index",1
"560","Loligo",2010,1.6006082112741,0.434919759239505,"index",1
"561","Loligo",2011,0.707262682601937,0.165545203537542,"index",1
"562","Loligo",2012,3.02282160079214,0.493827097592471,"index",1
"563","Loligo",2013,1.5022062010401,0.293519793281453,"index",1
"564","Loligo",2014,1.28270350907964,0.285441560683932,"index",1
"565","Loligo",2015,0.946354800326565,0.183741100696739,"index",1
"566","Loligo",2016,0.758760118542839,0.120335952500475,"index",1
"567","Loligo",2017,0.283089954286622,0.0793695137365696,"index",1
"568","Loligo",2018,0.508296170806918,0.0956414825353891,"index",1
"569","Loligo",2019,0.567093497532495,0.123057227499735,"index",1
"570","Macrobenthos",1987,0.00164737935602385,0,"index",1
"571","Macrobenthos",1989,0.00083626903355925,0.000121863072517478,"index",1
"572","Macrobenthos",1996,0,0,"index",1
"573","Macrobenthos",1997,0.000215078308818747,0.000107539154409373,"index",1
"574","Macrobenthos",1998,0,0,"index",1
"575","Macrobenthos",1999,0,0,"index",1
"576","Macrobenthos",2000,0.000576241933166715,0.000576241933166714,"index",1
"577","Macrobenthos",2003,2.50963117152541e-06,2.50963117152541e-06,"index",1
"578","Macrobenthos",2004,9.55147670046812e-05,3.48103880595267e-05,"index",1
"579","Macrobenthos",2005,0.00367650856585769,0.000808743481494534,"index",1
"580","Macrobenthos",2006,5.23864622835267e-05,1.05338247134084e-05,"index",1
"581","Macrobenthos",2007,0.00323159114894569,0.00021527021707773,"index",1
"582","Macrobenthos",2008,0.0007904932169686,0.000394204339181074,"index",1
"583","Macrobenthos",2009,0.000171151770513653,8.44416232050482e-05,"index",1
"584","Macrobenthos",2010,0.00572988187091344,0.0019060594270658,"index",1
"585","Macrobenthos",2011,0.00091639316851462,0.000286182318028133,"index",1
"586","Macrobenthos",2012,0.00398237667928869,0.0012004042653179,"index",1
"587","Macrobenthos",2013,4.30428776288349e-05,1.88683270692919e-05,"index",1
"588","Macrobenthos",2014,0.000746548930510436,0.000166829635025715,"index",1
"589","Macrobenthos",2015,2.75851763531084e-05,1.79350070583567e-05,"index",1
"590","Macrobenthos",2016,3.65249734345082e-05,2.37989387896214e-05,"index",1
"591","Macrobenthos",2017,2.47648240379887e-05,1.69563890683981e-05,"index",1
"592","Macrobenthos",2018,7.31800720812766e-05,3.21687801889918e-05,"index",1
"593","Macrobenthos",2019,3.20100625998356e-05,2.35949595996767e-05,"index",1
"594","Megabenthos",1985,0.00811814953209673,0.00091420298377423,"index",1
"595","Megabenthos",1986,0.00991577460205054,0.000995175538548535,"index",1
"596","Megabenthos",1987,0.0323218808851841,0.0025586087098623,"index",1
"597","Megabenthos",1988,0.0220829192975217,0.00289639036192967,"index",1
"598","Megabenthos",1989,0.0236581782635849,0.00123014898784943,"index",1
"599","Megabenthos",1990,0.00934838318232801,0.000860143522776128,"index",1
"600","Megabenthos",1991,0.0178431736582285,0.00269847202113868,"index",1
"601","Megabenthos",1992,0.011038284340246,0.00188458888888353,"index",1
"602","Megabenthos",1993,0.00393664353861985,0.000704674464901314,"index",1
"603","Megabenthos",1994,0.00669863634585128,0.000893843479733527,"index",1
"604","Megabenthos",1995,0.00648070075416019,0.00086642426957391,"index",1
"605","Megabenthos",1996,0.0120812134294103,0.00183449154277194,"index",1
"606","Megabenthos",1997,0.0163566287498795,0.00242589391884742,"index",1
"607","Megabenthos",1998,0.00656199754217104,0.00101388412180461,"index",1
"608","Megabenthos",1999,0.0222022649604586,0.00298106253458583,"index",1
"609","Megabenthos",2000,0.0373165401062525,0.00418644569225482,"index",1
"610","Megabenthos",2001,0.0362519856464485,0.00429009440800559,"index",1
"611","Megabenthos",2002,0.022547620727078,0.00135452036267278,"index",1
"612","Megabenthos",2003,0.0173939678371599,0.00138067037397668,"index",1
"613","Megabenthos",2004,0.00986750598981424,0.00154905786255255,"index",1
"614","Megabenthos",2005,0.00809781151863772,0.000679064410042218,"index",1
"615","Megabenthos",2006,0.00909053670962926,0.00055338478488967,"index",1
"616","Megabenthos",2007,0.027053597073883,0.00187194937976505,"index",1
"617","Megabenthos",2008,0.0178992625672709,0.00262362603701551,"index",1
"618","Megabenthos",2009,0.0357936518361247,0.00393139419744686,"index",1
"619","Megabenthos",2010,0.0580665525392311,0.00662142316418688,"index",1
"620","Megabenthos",2011,0.0706090161475297,0.00728618822804781,"index",1
"621","Megabenthos",2012,0.0378242146725358,0.00236021404916475,"index",1
"622","Megabenthos",2013,0.0529703312529571,0.0039776333092547,"index",1
"623","Megabenthos",2014,0.040797733097106,0.00367963095954295,"index",1
"624","Megabenthos",2015,0.0785391307579504,0.0080080100588838,"index",1
"625","Megabenthos",2016,0.0345699654470397,0.00331584226013359,"index",1
"626","Megabenthos",2017,0.0419234405707082,0.00448991840354018,"index",1
"627","Megabenthos",2018,0.0424502878276267,0.00455036996243313,"index",1
"628","Megabenthos",2019,0.0134601754434981,0.00137771158126883,"index",1
"629","Mesopelagics",1985,0.00295685728220368,0.000397047597469757,"index",1
"630","Mesopelagics",1986,0,0,"index",1
"631","Mesopelagics",1987,0,0,"index",1
"632","Mesopelagics",1988,0,0,"index",1
"633","Mesopelagics",1989,0.000207493167589965,4.14986335179931e-05,"index",1
"634","Mesopelagics",1990,0,0,"index",1
"635","Mesopelagics",1991,0,0,"index",1
"636","Mesopelagics",1992,0,0,"index",1
"637","Mesopelagics",1993,0.00084723402839257,0,"index",1
"638","Mesopelagics",1994,0,0,"index",1
"639","Mesopelagics",1995,0,0,"index",1
"640","Mesopelagics",1996,0,0,"index",1
"641","Mesopelagics",1997,0,0,"index",1
"642","Mesopelagics",1998,0.000207493167589965,5.18732918974913e-05,"index",1
"643","Mesopelagics",1999,0.000107539154409373,2.68847886023433e-05,"index",1
"644","Mesopelagics",2000,0,0,"index",1
"645","Mesopelagics",2001,0.000201323096444474,1.49761370565757e-06,"index",1
"646","Mesopelagics",2002,5.86322167892824e-05,1.49880925899217e-05,"index",1
"647","Mesopelagics",2003,0.000129727045953794,3.01796655793572e-06,"index",1
"648","Mesopelagics",2004,0.000113928000777272,6.45982833618216e-06,"index",1
"649","Mesopelagics",2005,0.000108988105872226,7.0432933180732e-06,"index",1
"650","Mesopelagics",2006,0.000251574341163309,1.77291689047916e-05,"index",1
"651","Mesopelagics",2007,0.000169181391847968,1.01414605592822e-05,"index",1
"652","Mesopelagics",2008,0.00108040593770797,2.06789474780606e-05,"index",1
"653","Mesopelagics",2009,0.000878129951074765,0.000285027089721945,"index",1
"654","Mesopelagics",2010,0.0016907787519261,8.32696472903695e-05,"index",1
"655","Mesopelagics",2011,0.00102013756252515,9.79676007981359e-05,"index",1
"656","Mesopelagics",2012,0.0018597151211133,0.000175641757170664,"index",1
"657","Mesopelagics",2013,0.00172570941532099,0.000159956924589117,"index",1
"658","Mesopelagics",2014,0.000436225460522248,5.30660877882234e-05,"index",1
"659","Mesopelagics",2015,0.00213173630014203,0.000149074919809938,"index",1
"660","Mesopelagics",2016,0.00152006989447668,0.00016170626369977,"index",1
"661","Mesopelagics",2017,0.00866139548533945,0.000654499649646781,"index",1
"662","Mesopelagics",2018,0.0041706694473348,0.000673552394828155,"index",1
"663","Mesopelagics",2019,0.000936863031214088,0.000124010259237899,"index",1
"664","NShrimp",1993,0,0,"index",1
"665","OceanPout",1985,0.0138732146930421,0.00628152636836285,"index",1
"666","OceanPout",1986,0.0144506834972872,0.00511506688816852,"index",1
"667","OceanPout",1987,0.0527855358156041,0.0230530615481237,"index",1
"668","OceanPout",1988,0.0714937872700122,0.0322105680162871,"index",1
"669","OceanPout",1989,0.0586208422559615,0.0132239069908488,"index",1
"670","OceanPout",1990,0.0531546496745729,0.0127789852024777,"index",1
"671","OceanPout",1991,0.0739464632076296,0.0309884913143753,"index",1
"672","OceanPout",1992,0.0842920279980709,0.054436111352663,"index",1
"673","OceanPout",1993,0.0491877707298268,0.0238236404416979,"index",1
"674","OceanPout",1994,0.0156326305202621,0.00572886220070106,"index",1
"675","OceanPout",1995,0.0663344515821864,0.0459478827038031,"index",1
"676","OceanPout",1996,0.0423993097419255,0.0277080060428225,"index",1
"677","OceanPout",1997,0.0559483946940141,0.0190269816207388,"index",1
"678","OceanPout",1998,0.108592983430192,0.0462048565410355,"index",1
"679","OceanPout",1999,0.0230753193877763,0.0128259145683921,"index",1
"680","OceanPout",2000,0.12227096453695,0.0491726359504646,"index",1
"681","OceanPout",2001,0.0426219158489301,0.0151953562280902,"index",1
"682","OceanPout",2002,0.0382039630620765,0.0126807151840312,"index",1
"683","OceanPout",2003,0.0293464963800997,0.0132329991105077,"index",1
"684","OceanPout",2004,0.0070044235144014,0.00389291068096684,"index",1
"685","OceanPout",2005,0.0395975445919347,0.0217287170402692,"index",1
"686","OceanPout",2006,0.0153312361163658,0.00679908323228274,"index",1
"687","OceanPout",2007,0.0375012619983753,0.012114963567774,"index",1
"688","OceanPout",2008,0.154001000038948,0.0919774173827723,"index",1
"689","OceanPout",2009,0.070649603319024,0.0191932237541747,"index",1
"690","OceanPout",2010,0.0842187842734716,0.0542856048069317,"index",1
"691","OceanPout",2011,0.0506157898597139,0.0149320804441371,"index",1
"692","OceanPout",2012,0.0231245180375571,0.0165601853619251,"index",1
"693","OceanPout",2013,0.01054683407045,0.00444918780771747,"index",1
"694","OceanPout",2014,0.0151418993690166,0.00603313690556725,"index",1
"695","OceanPout",2015,0.019251528359319,0.00679259504577486,"index",1
"696","OceanPout",2016,0.00492301017375328,0.0022985816375396,"index",1
"697","OceanPout",2017,0.0021162312468397,0.000817803690875195,"index",1
"698","OceanPout",2018,0.0079681242165217,0.00225567663396164,"index",1
"699","OceanPout",2019,0.00690504032887339,0.00252241048399684,"index",1
"700","OceanQuahog",2011,0.000602172820159217,0.000602172820159217,"index",1
"701","OceanQuahog",2017,0.000184859647793543,0.000184859647793543,"index",1
"702","OtherCephalopods",1986,0,0,"index",1
"703","OtherCephalopods",1989,0,0,"index",1
"704","OtherCephalopods",1992,0,0,"index",1
"705","OtherCephalopods",1995,0,0,"index",1
"706","OtherCephalopods",1996,0,0,"index",1
"707","OtherCephalopods",1997,0,0,"index",1
"708","OtherCephalopods",1998,0,0,"index",1
"709","OtherCephalopods",1999,0.00100385246861016,0.000334617489536721,"index",1
"710","OtherCephalopods",2000,0.00018470462757128,9.23523137856402e-05,"index",1
"711","OtherCephalopods",2001,9.72844317580482e-06,9.72844317580482e-06,"index",1
"712","OtherCephalopods",2002,0.000393947467939085,9.31396399901763e-05,"index",1
"713","OtherCephalopods",2003,0.000532451401094042,0.000266225700547021,"index",1
"714","OtherCephalopods",2004,0.000148264142042147,0,"index",1
"715","OtherCephalopods",2005,6.61225841678932e-05,3.18845925439295e-05,"index",1
"716","OtherCephalopods",2006,0.000270583526859688,1.83555579870448e-05,"index",1
"717","OtherCephalopods",2007,0.00052530990809186,9.19320410429568e-05,"index",1
"718","OtherCephalopods",2008,0.000207104816812165,0.000207104816812165,"index",1
"719","OtherCephalopods",2009,0.000109128457967014,2.39367673087284e-05,"index",1
"720","OtherCephalopods",2010,0.000662527256905169,0.000198632432041968,"index",1
"721","OtherCephalopods",2011,0.000342700000193004,0.000104480872150144,"index",1
"722","OtherCephalopods",2012,0.000476114109486663,0.000120114281172352,"index",1
"723","OtherCephalopods",2013,0.000454131102357127,0.000133777277495989,"index",1
"724","OtherCephalopods",2014,0.000648241434208552,8.95391230949819e-05,"index",1
"725","OtherCephalopods",2015,0.000373490619107706,7.27981895042294e-05,"index",1
"726","OtherCephalopods",2016,0.000326336240269001,8.03743123355494e-05,"index",1
"727","OtherCephalopods",2017,0.000625289578897176,0.000108790874937337,"index",1
"728","OtherCephalopods",2018,0.000273468516432909,6.15904160413876e-05,"index",1
"729","OtherCephalopods",2019,0.000152224143461164,3.12303863965246e-05,"index",1
"730","OtherDemersals",1985,0.26172715747282,0.00632604503994545,"index",1
"731","OtherDemersals",1986,0.406494024026377,0.00859759604035332,"index",1
"732","OtherDemersals",1987,0.437129536640162,0.0116456979465488,"index",1
"733","OtherDemersals",1988,0.27025045896473,0.00800323173655233,"index",1
"734","OtherDemersals",1989,0.507589488512551,0.00949401653745657,"index",1
"735","OtherDemersals",1990,0.666168941867517,0.0188876582736422,"index",1
"736","OtherDemersals",1991,0.344243209874562,0.0064907200052219,"index",1
"737","OtherDemersals",1992,0.550671973869245,0.013045772021066,"index",1
"738","OtherDemersals",1993,0.338421114684858,0.0111183082326012,"index",1
"739","OtherDemersals",1994,0.487916615583842,0.00926639600697307,"index",1
"740","OtherDemersals",1995,0.405038649823137,0.00935378816422581,"index",1
"741","OtherDemersals",1996,0.686866454991611,0.0150006775531168,"index",1
"742","OtherDemersals",1997,0.539178622629169,0.0139548934147736,"index",1
"743","OtherDemersals",1998,0.886273959334248,0.0174478999819371,"index",1
"744","OtherDemersals",1999,0.370238501431095,0.00638416474963018,"index",1
"745","OtherDemersals",2000,0.477242811234156,0.0073362190241866,"index",1
"746","OtherDemersals",2001,0.559144957732973,0.0112855430350771,"index",1
"747","OtherDemersals",2002,0.756422632520929,0.0136608190358529,"index",1
"748","OtherDemersals",2003,0.327202777240378,0.00473698575355816,"index",1
"749","OtherDemersals",2004,0.342878738728155,0.00608889710729582,"index",1
"750","OtherDemersals",2005,0.353103049205885,0.00532890228606647,"index",1
"751","OtherDemersals",2006,0.377836900556554,0.00720241693495312,"index",1
"752","OtherDemersals",2007,0.457065192625939,0.00642056077871543,"index",1
"753","OtherDemersals",2008,0.304974363355831,0.00476461143085528,"index",1
"754","OtherDemersals",2009,0.226089330796692,0.00367789021327455,"index",1
"755","OtherDemersals",2010,0.148902831934543,0.00298922256676525,"index",1
"756","OtherDemersals",2011,0.322526774669659,0.0051618715919466,"index",1
"757","OtherDemersals",2012,0.15365738906504,0.00419808826641504,"index",1
"758","OtherDemersals",2013,0.277229237518922,0.006311916453237,"index",1
"759","OtherDemersals",2014,0.229777605806077,0.00610650596887269,"index",1
"760","OtherDemersals",2015,0.273998673494006,0.00613077871195518,"index",1
"761","OtherDemersals",2016,0.252486501715267,0.00531558609624475,"index",1
"762","OtherDemersals",2017,0.234670510431723,0.00687188125795238,"index",1
"763","OtherDemersals",2018,0.221075387393351,0.00503482721869972,"index",1
"764","OtherDemersals",2019,0.277742961444133,0.00621788434189207,"index",1
"765","OtherPelagics",1985,0,0,"index",1
"766","OtherPelagics",1986,0.000920295735415479,0.000920295735415479,"index",1
"767","OtherPelagics",1989,0.000472180113666453,0.000157393371222151,"index",1
"768","OtherPelagics",1990,0,0,"index",1
"769","OtherPelagics",1992,0.00915487454229783,0.00180531481296903,"index",1
"770","OtherPelagics",1993,0.0182957459788375,0.00914787298941875,"index",1
"771","OtherPelagics",1994,0,0,"index",1
"772","OtherPelagics",1995,0.696523852932372,0.354449434090775,"index",1
"773","OtherPelagics",1997,0.0114594593491487,0.00282414033674329,"index",1
"774","OtherPelagics",1998,0.151889214078589,0.017522796115998,"index",1
"775","OtherPelagics",1999,0.00115248386633343,0.000576241933166714,"index",1
"776","OtherPelagics",2000,0.0623811360739001,0.0623811360739001,"index",1
"777","OtherPelagics",2001,0.000623689383126539,0.000239203204734318,"index",1
"778","OtherPelagics",2002,0.147901105794554,0.0222964882031571,"index",1
"779","OtherPelagics",2003,0.00908565737685617,0.00226786395767089,"index",1
"780","OtherPelagics",2004,0.0942795689235682,0.0661033853337691,"index",1
"781","OtherPelagics",2005,0.00771227308768813,0.00445268294324064,"index",1
"782","OtherPelagics",2006,0.0618939883696344,0.0204909679541956,"index",1
"783","OtherPelagics",2007,0.0299223149833476,0.00561424575602958,"index",1
"784","OtherPelagics",2008,0.0235616091709956,0.00618968776562387,"index",1
"785","OtherPelagics",2009,0.0048039752896924,0.000903235316474208,"index",1
"786","OtherPelagics",2010,0.0831527771576959,0.0149065163870336,"index",1
"787","OtherPelagics",2011,0.0544578789951156,0.0161111776237617,"index",1
"788","OtherPelagics",2012,0.0268185169437291,0.00535989012946683,"index",1
"789","OtherPelagics",2013,0.0186117556420761,0.00412140349395284,"index",1
"790","OtherPelagics",2014,5.68470694281444e-05,2.45233583991777e-05,"index",1
"791","OtherPelagics",2015,0.013881074837496,0.00395425802788887,"index",1
"792","OtherPelagics",2016,0.269768617306285,0.0674043991741997,"index",1
"793","OtherPelagics",2017,0.00161159657971917,0.000620599709032749,"index",1
"794","OtherPelagics",2018,0.00533415211638384,0.00145240128553674,"index",1
"795","OtherPelagics",2019,0.0109607004045596,0.00167968138457385,"index",1
"796","OtherShrimps",1985,0.0136512552185463,0.00673649525329659,"index",1
"797","OtherShrimps",1986,0.100905247772842,0.0571156331385716,"index",1
"798","OtherShrimps",1987,0.0154037532745901,0.0119090152093485,"index",1
"799","OtherShrimps",1988,0.000970071024304859,0.000689974711161386,"index",1
"800","OtherShrimps",1989,0.0296679797645606,0.0161806036486527,"index",1
"801","OtherShrimps",1990,0.0132498250715306,0.00912159289124613,"index",1
"802","OtherShrimps",1991,0.00428898202821358,0.000769177150087448,"index",1
"803","OtherShrimps",1992,0.00586636823800828,0.00119319853469342,"index",1
"804","OtherShrimps",1993,0.00345767105176692,0.0024979427069214,"index",1
"805","OtherShrimps",1994,0.00767704850679535,0.00195023769812038,"index",1
"806","OtherShrimps",1995,0.0198705753252489,0.0093839759563823,"index",1
"807","OtherShrimps",1996,0,0,"index",1
"808","OtherShrimps",1997,0.00593630114551969,0.00142994460733903,"index",1
"809","OtherShrimps",1998,0.0108978243525463,0.00088529076562663,"index",1
"810","OtherShrimps",1999,0.00748660583544329,0.00111813626122578,"index",1
"811","OtherShrimps",2000,0.00922165235615916,0.000790937389840887,"index",1
"812","OtherShrimps",2001,0.000759128425390636,0.000175469396192716,"index",1
